,Nome,SMILES,SMILES_Canonic
1935,1102367-57-6,O=C(N[C@@H](C(=O)N[C@@H](C(=O)O)CCC(=O)N)CCC(=O)N)[C@@H]1N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](N)C)Cc2c3c([nH]c2)cccc3)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)CC(C)C)C(C)C)C)CCC(=O)N)CC(=O)N)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](CCCCN)NC(=O)CNC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](C)N)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)O)C(C)C
1936,1102367-63-4,O=C(N[C@@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CCCNC(=N)N)[C@H]1N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](N)C)Cc2c3c([nH]c2)cccc3)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)CC(C)C)C(C)C)C(C)C)CCC(=O)N)CC(=O)N)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC(C)C[C@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](C)N)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)C(C)C
1937,1102367-62-3,O=C(N[C@@H](C(=O)O)CCC(=O)N)[C@@H]1N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](N)C)Cc2c3c([nH]c2)cccc3)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)[C@@H](CC)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)[C@@H](CC)C)C(C)C)C)CCCCN)CC(=O)N)CC(C)C)CC(C)C)CC(=O)N)CCC1,CC[C@@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)N)[C@H](C)CC)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCC(N)=O)C(=O)O)C(C)C
1938,"NUBBE_1451 # 6a,12a-dehydro-rotenone",O=C1c2ccc3O[C@@H](C(=C)C)Cc3c2OC2=C1c1cc(OC)c(OC)cc1OC2,C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1
1939,1101248-83-2,O=C(N[C@H](C(=O)NCC(=O)O)C(C)C)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](N)C)Cc1c2c([nH]c1)cccc2)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)[C@@H](CC)C)CCCCN)C(C)C,CC[C@@H](C)[C@@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](C)N)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)O)C(C)C)C(C)C
1940,1102367-65-6,O=C(N[C@H](C(=O)N[C@@H](C(=O)O)CCC(=O)N)CCCNC(=N)N)[C@H]1N(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](N)C)Cc2c3c([nH]c2)cccc3)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CC(=O)N)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)CC(C)C)C(C)C)C(C)C)CCC(=O)N)CC(=O)N)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](C)N)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
1941,1102367-73-6,O=C(N[C@@H](C(=O)O)CCC(=O)N)[C@H]1N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N)C)CC(C)C)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)[C@@H](CC)C)C(C)C)C)CCC(=O)N)Cc2[nH]cnc2)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC[C@@H](C)[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@H](CCC(N)=O)C(=O)O)C(C)C
1942,1101248-89-8,O=C(N[C@@H](C(=O)NCC(=O)O)C(C)C)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N)C)CC(C)C)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C,CC(C)C[C@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](C)N)C(=O)N[C@H](CC(=O)O)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NCC(=O)O)C(C)C)C(C)C
1943,1102367-67-8,O=C(N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CCCNC(=N)N)[C@H]1N(C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](N)C)CC(C)C)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)CC(C)C)C(C)C)C(C)C)CCC(=O)N)CC(=O)N)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC(C)C[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](C)N)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
1944,1102367-70-3,O=C(N[C@H](C(=O)N[C@@H](C(=O)O)CCC(=O)N)CCC(=O)N)[C@H]1N(C(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](N)C)CC(C)C)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)CC(C)C)C(C)C)C)CCC(=O)N)Cc2[nH]cnc2)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)N)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CCC(N)=O)C(=O)O)C(C)C
1945,1102367-71-4,O=C(N[C@H](C(=O)N[C@H](C(=O)O)CCC(=O)N)CCC(=O)N)[C@@H]1N(C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)C)CC(C)C)CC(C)C)CC(=O)O)CCCCN)CC(C)C)CCCCN)CO)CC(C)C)CCCCN)C(C)C)C(C)C)CCCCN)C(C)C)C)[C@@H](CC)C)C(C)C)C)CCC(=O)N)Cc2[nH]cnc2)Cc2ccc(cc2)O)CC(C)C)CC(=O)N)CCC1,CC[C@@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](CCCCN)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)N)C(C)C)C(C)C)C(C)C)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C
1946,56-41-7,O=C(O)[C@@H](N)C,C[C@H](N)C(=O)O
1947,52-90-4,SC[C@H](N)C(=O)O,N[C@@H](CS)C(=O)O
1948,492-27-3,O=C(O)c1nc2c(c(c1)O)cccc2,O=C(O)c1cc(O)c2ccccc2n1
1949,NUBBE_1452 # 6-deacetylnimbin,C[C@@]12[C@H](CC(=O)OC)[C@@]3(C)[C@@H]([C@H]([C@@H]1O[C@@H]1C2=C(C)[C@@H](C1)c1ccoc1)O)[C@@](C(=O)OC)(C)C=CC3=O,COC(=O)C[C@@H]1[C@]2(C)C(=O)C=C[C@@](C)(C(=O)OC)[C@@H]2[C@@H](O)[C@@H]2O[C@H]3C[C@@H](c4ccoc4)C(C)=C3[C@]12C
1950,3301-49-3,O=C1C(=C(Oc2c1c(O)cc(c2)OC)c1ccc(cc1)O)OC,COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)cc3)oc2c1
1951,70142-90-4,O[C@@]([C@H]1C[C@H]2C(=C)CCC[C@@]2(CC1)C)(CO)C,C=C1CCC[C@]2(C)CC[C@@H]([C@](C)(O)CO)C[C@@H]12
1952,501-30-4,O=C1C(=COC(=C1)CO)O,O=c1cc(CO)occ1O
1953,24268-34-6,O[C@@H]1[C@@H]2C(=C)CC[C@@H]([C@H]2C=C(C1)C)C(C)C,C=C1CC[C@H](C(C)C)[C@H]2C=C(C)C[C@H](O)[C@H]12
1954,16223-63-5,OC[C@@H]1[C@@]23[C@@H](CC1)C(=C)C([C@@H](C2)CC3)(C)C,C=C1[C@@H]2CC[C@H](CO)[C@@]23CC[C@H](C3)C1(C)C
1955,18444-94-5,C1(=C)C([C@H]2C[C@@]3([C@H]1CC[C@@H]3C)CC2)(C)C,C=C1[C@@H]2CC[C@H](C)[C@@]23CC[C@H](C3)C1(C)C
1956,1125-21-9,O=C1C(=CC(=O)CC1(C)C)C,CC1=CC(=O)CC(C)(C)C1=O
1957,65277-42-1,Clc1c(ccc(c1)Cl)[C@@]1(O[C@H](CO1)COc1ccc(cc1)N1CCN(CC1)C(=O)C)Cn1cncc1,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
1958,6730-83-2,O=C(O)[C@@]1([C@H]2[C@]([C@@H]3[C@]4(CC2)CC(=C)[C@@H](C4)CC3)(CCC1)C)C,C=C1C[C@@]23CC[C@@H]4[C@@](C)(CCC[C@]4(C)C(=O)O)[C@H]2CC[C@@H]1C3
1959,14046-84-5,O=C[C@@]1([C@@H]2[C@@]([C@H]3[C@@]4(CC2)CC(=C)[C@H](C4)CC3)(CCC1)C)C,C=C1C[C@]23CC[C@H]4[C@](C)(CCC[C@]4(C)C=O)[C@@H]2CC[C@H]1C3
1960,NUBBE_1453 # Tephrosin; Tephorosin,O[C@]12c3cc(OC)c(OC)cc3OC[C@H]1Oc1c3C=CC(C)(C)Oc3ccc1C2=O,COc1cc2c(cc1OC)[C@]1(O)C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4
1961,1573-40-6,[C@@]12([C@H](C(CCC1)(C)C)CC[C@]13[C@@H]2CC[C@H](C1)[C@H](C3)C)C,C[C@H]1C[C@@]23CC[C@H]4C(C)(C)CCC[C@@]4(C)[C@H]2CC[C@@H]1C3
1962,58691-60-4,O=C(OC)[C@@]1([C@@H]2[C@@]([C@H]3[C@@]4(CC2)C[C@H]([C@H](C4)CC3)C=O)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@]3(CC[C@@H]21)C[C@H]4C=O
1963,52020-25-4,O=C(OC)[C@@]1([C@@H]2[C@@]([C@H]3[C@]4(CC2)C[C@H](CC3)[C@H](C4)CO)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@]3(CC[C@@H]21)C[C@@H]4CO
1964,38308-36-0,O=C(OC)[C@@]1([C@H]2[C@@]([C@H]3[C@@]4(CC2)C[C@]([C@H](C4)CC3)(OC)C)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@]3(CC[C@H]21)C[C@@]4(C)OC
1965,80513-06-0,O=C(OC)[C@]1([C@@H]2[C@]([C@H]3[C@]4(CC2)C[C@]2([C@@H](C4)CC3)OC2)(CCC1)C)C,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@H]4C[C@@]3(CC[C@@H]21)C[C@]41CO1
1966,75153-86-5,O=C(OC)[C@]1([C@@H]2[C@]([C@@H]3[C@]4(CC2)C[C@@H](C[C@H]3O)[C@@H](C4)CO)(CCC1)C)C,COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]3[C@H](O)C[C@@H]4C[C@]3(CC[C@@H]21)C[C@H]4CO
1967,5524-17-4,O[C@]1([C@H]2CC[C@H]3[C@@](C1)(C2)CC[C@H]1[C@]3(CCCC1(C)C)C)C,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]13C[C@H](CC[C@@H]12)[C@](C)(O)C3
1968,36100-66-0,O=C(OC)[C@@]1([C@@H]2[C@](C3=CC[C@@H]4C[C@@]3(CC2)CC4=C)(CCC1)C)C,C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@]4(C)C(=O)OC)C2=CC[C@@H]1C3
1969,75154-06-2,O=C(OC)[C@@]1([C@@H]2[C@](C3=CC[C@@H]4C[C@@]3(CC2)C[C@@H]4CO)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@@]2(C)C3=CC[C@@H]4C[C@@]3(CC[C@@H]21)C[C@@H]4CO
1970,41370-04-1,O=C(O[C@@H]1C([C@@H]2[C@](CC1)([C@@H]1[C@@]3(CC2)CC(=C)[C@H](C3)CC1)C)(C)C)C,C=C1C[C@]23CC[C@@H]4C(C)(C)[C@@H](OC(C)=O)CC[C@]4(C)[C@H]2CC[C@H]1C3
1971,"NUBBE_121 # Afzelin, 3-O-α-rhamnosyl kaempferol",Oc1ccc(cc1)C1=C(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C(=O)c2c(O)cc(O)cc2O1,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
1972,NUBBE_1454 # α-toxicarol,CC1(C)C=Cc2c3c(C(=O)[C@@H]4c5cc(OC)c(OC)cc5OC[C@H]4O3)c(O)cc2O1,COc1cc2c(cc1OC)[C@H]1C(=O)c3c(O)cc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4
1973,17360-30-4,OC[C@@]1([C@@H]2[C@]([C@H]3[C@@]4(CC2)CC(=C)[C@H](C4)CC3)(CCC1)C)C,C=C1C[C@]23CC[C@@H]4[C@@](C)(CO)CCC[C@@]4(C)[C@@H]2CC[C@H]1C3
1974,22343-41-5,O=C(OC)[C@@]1([C@@H]2[C@]([C@H]3[C@]4(CC2)[C@@H](O)C(=C)[C@@H](C4)CC3)(CCC1)C)C,C=C1[C@@H]2CC[C@H]3[C@]4(C)CCC[C@](C)(C(=O)OC)[C@H]4CC[C@]3(C2)[C@H]1O
1975,18671-79-9,O=C(OC)[C@@]1([C@@H]2[C@@]([C@H]3[C@]4(CC2)C=C([C@H](C4)CC3)C)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@]3(C=C4C)CC[C@@H]21
1976,35030-39-8,O=C(OC)[C@@]1([C@@H]2[C@@]([C@H]3[C@@]4(CC2)C=C([C@H](C4)CC3)CO)(CCC1)C)C,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@@H]3CC[C@H]4C[C@@]3(C=C4CO)CC[C@@H]21
1977,38070-93-8,O=C1C(=C(Oc2c1ccc1c2C=CC(O1)(C)C)c1ccccc1)OC,COc1c(-c2ccccc2)oc2c3c(ccc2c1=O)OC(C)(C)C=C3
1978,19822-67-4,O=C1C(CC=C(CC1)C)(C)C,CC1=CCC(C)(C)C(=O)CC1
1979,912850-90-9,O=C1C(=C(Oc2c1c(O)cc(c2)O)c1ccc(cc1)O)O[C@@H]1O[C@@H]([C@@H]([C@H]([C@H]1O[C@H]1OC[C@H]([C@@H]([C@H]1O)O)O)O)O)C,C[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
1980,59-01-8,O1[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@@H]([C@H]([C@H]([C@@H]3O)O)O)CN)[C@@H](C[C@H]2N)N)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)N,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@H]2N)[C@@H](O)[C@H](O)[C@@H]1O
1981,18607-90-4,O=C(c1c(O)cc2c(c1)OCO2)CC,CCC(=O)c1cc2c(cc1O)OCO2
